time,humidity_mean,humidity_median,humidity_max,humidity_p75,tcc_mean,tcc_median,tcc_max,tcc_p75,temp_mean,temp_median,temp_max,temp_p75,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1,satellite_mean,satellite_median,satellite_max,satellite_origin,Kp,ap,keogram_mean,keogram_median,keogram_max
2015/2/9 15:00,78.00405884,77.98371887,88.77522278,82.65266418,0.000339197,0,0.003052771,0,-30.0252285,-27.39160156,-23.24414063,-26.53417969,0,0,0,0,0,1110.96,1134.36,1328.38,0,2,7,27.08,27.85,248.73
2015/3/3 6:00,72.17419434,75.58511353,80.71450806,78.76138306,0.077100962,0,0.397216797,0.071037292,-14.37278271,-14.93658447,-7.777160645,-10.51226807,0,0,0,0,0,510.42,490.78,1107.02,1,2,7,64.34,37.77,248.96
2015/3/11 9:00,93.85652924,93.79516602,101.6140137,96.41430664,0.204376221,0.062606812,0.553649902,0.431976318,-28.35383987,-28.35612488,-26.29216003,-27.8757782,0.000881627,0,0.002308283,0.001937966,0,4919.4,4729.04,8188.18,1,1.667,6,25.27,16.14,191.42
2015/3/12 6:00,87.73126984,88.10353088,93.03541565,89.90870667,0.212636307,0.124389648,0.783828735,0.288894653,-25.59029388,-25.75306702,-21.65357971,-24.37513733,0.00164985,0.000145286,0.011620112,0.000680564,0,1270.88,1657.99,1854.86,1,2.333,9,40.11,33.81,246.68
2015/3/12 9:00,93.0018158,92.93307495,98.2741394,94.51974487,0.214726761,0.143295288,0.687606812,0.375518799,-27.16685486,-26.52000427,-23.26329041,-26.38243103,0.001436148,0.000631204,0.007461989,0.001430511,0,5175.94,5175.94,5175.94,0,2.333,9,89.53,73.98,249.07
2015/3/15 12:00,95.74277496,96.01997375,99.1320343,97.73762512,0.015254974,0,0.076519012,0.003562927,-33.58041,-33.57170105,-30.46464539,-32.63420105,0,0,0,0,0,6188.96,6188.96,6188.96,1,1.333,5,32.93,25.29,137.31
2015/3/18 6:00,80.82719421,81.20002747,84.52156067,82.73835754,0,0,0,0,-9.774546623,-9.104217529,-6.731903076,-7.853485107,0,0,0,0,0,488.3,408.87,847.88,1,4.333,32,65.47,28.02,248.96
2015/3/23 9:00,87.30636597,87.276474,91.2620697,89.97935486,0.187706843,0.136787415,0.4164505,0.311836243,-11.11738777,-10.59384155,-7.514129639,-9.242889404,0.002267171,0.0004014,0.011189142,0.001188833,0,4095.86,3993.25,4899.41,1,3,15,50.97,41.57,241.13
2015/3/24 9:00,85.61553192,85.31616211,93.44238281,89.80786133,0.047446355,0.020263672,0.259277344,0.041877747,-10.33121395,-10.59396362,-6.123260498,-9.487762451,0,0,0,0,0,1993.55,1993.55,1993.55,1,2.333,9,31.41,15.83,249.07
2015/3/25 9:00,80.28848267,84.60516357,88.18035889,86.76727295,0,0,0,0,-9.799760818,-10.17611694,-5.326141357,-8.552581787,0,0,0,0,0,4715.02,5285.05,6196.65,1,3.333,18,72.79,57.04,245.99
2015/4/28 9:00,69.51928711,69.40890503,76.709198,74.91622925,0.161451608,0.143615782,0.514633238,0.197280943,2.796817303,2.91305542,3.818267822,3.068267822,0.002470938,0,0.012299279,0.002326909,0,3185.45,3101.03,3793.66,1,1.667,6,89.2,106.28,248.96
2015/9/6 9:00,73.87647247,71.13531494,85.77203369,79.12554932,0.075062223,0.015922546,0.278709412,0.148170471,3.534956217,3.388702393,5.546295166,4.199371338,6.71E-05,0,0.000581698,0,0,3063.39,3092.86,3752.54,1,2.667,12,65.71,52.08,243.49
2015/9/26 9:00,87.09690857,89.86221313,95.72549438,91.61416626,0.341601312,0.186678827,0.924639642,0.43487829,-1.319698811,-0.663909912,0.033843994,-0.147674561,0.021174627,0.012194738,0.064045191,0.027664006,0,1523.94,1575.56,2147.18,1,0.333,2,17.78,15.05,248.96
2015/10/15 12:00,90.67386627,90.57749939,93.88414001,91.50987244,0.046929255,0.026390076,0.238128662,0.041408539,-6.083417892,-6.136077881,-4.212921143,-5.901519775,0,0,0,0,0,903.5,903.5,903.5,1,1.333,5,29.29,22.57,209.36
2015/11/19 6:00,94.6132431,94.2406311,104.6776428,101.7621155,0.32028538,0.177337646,0.886627197,0.693893433,-28.89711761,-28.80184937,-23.56967163,-27.75863647,0.000763512,0,0.003215217,0.001215027,0,317.44,268.13,688.52,1,1.667,6,35.2,21.72,248.96
2015/11/19 9:00,91.88070679,93.72267151,105.1635895,101.2046051,0.342365861,0.233903006,0.978028357,0.384446204,-28.6592617,-27.90077209,-24.61573792,-27.65187073,0.001015055,0,0.005183159,0.000984292,0,4353.72,4021.24,6512.06,1,3,15,91.39,72.37,249.07
2015/12/11 15:00,94.16027832,93.76034546,99.89266968,98.0965271,0.451984882,0.205282494,1.00000596,1.00000596,-24.04788971,-21.92440796,-17.45834351,-19.86557007,0.002661762,0,0.010140007,0.005563488,0,1854.63,1667.05,2873.2,0,4.333,32,64.09,43.86,233.95
2016/1/21 9:00,89.55305481,90.10566711,93.19709778,92.00764465,0.301551968,0.137925223,0.927109778,0.401093543,-19.58239365,-19.22044373,-16.46029663,-17.97642517,0.000267849,0.000242406,0.001032982,0.000359229,0,4774.71,4774.71,4774.71,1,3.333,18,101.46,96.25,249.07
2016/2/1 6:00,83.85611725,84.05984497,95.51589966,90.96853638,0.269181997,0.037979126,0.840209961,0.593429565,-16.04150009,-16.50784302,-14.07876587,-14.45114136,0.002181345,0,0.010794727,0.00302447,0,3717,3717,3717,0,2.333,9,68.85,61.06,236.44
2016/2/2 15:00,90.87739563,91.1098175,100.1493683,97.33784485,0.393288493,0.139602661,0.982635498,0.893936157,-20.26004028,-19.91007996,-16.37954712,-18.86149597,0.001871682,0.000194414,0.009640586,0.002501765,0,2207.05,1979.83,3886.74,0,2,7,35.72,25.94,190.1
2016/2/3 6:00,90.09033203,88.90383911,96.25881958,95.14920044,0.263125956,0.013046265,0.8724823,0.567703247,-17.64664459,-17.04342651,-14.05148315,-15.25045776,0.000546998,0,0.002423825,0.000605301,0,1004.8,722.05,1985.68,1,2.667,12,44.06,35.74,248.96
2016/2/3 9:00,90.68338776,90.62753296,96.62045288,94.34408569,0.187711924,0.005844116,0.713195801,0.289489746,-19.89068985,-18.5887146,-16.36752319,-17.28915405,0.000316632,0,0.001223088,0.000515487,0,2263.83,2364.54,3031.57,1,1,4,29.14,24.18,229.91
2016/2/7 15:00,95.03108215,96.39935303,99.03948975,98.48358154,0.270874023,0.103866577,0.793685913,0.607513428,-17.37482643,-17.17837524,-11.39004517,-14.14126587,0.00020396,0,0.000774278,0.000359229,0,2810.67,2876.37,2940.79,0,3.667,22,59.34,50.86,213.08
2016/2/12 9:00,80.75074768,83.0423584,92.88122559,86.09118652,0.109234281,0.119773865,0.37184906,0.122451782,-9.950378418,-5.852264404,-3.486297607,-5.773162842,0,0,0,0,0,4423.24,4544.8,5078.57,1,3.667,22,84.02,60.16,249.07
2016/2/18 6:00,80.53702545,80.64413452,83.9382019,82.25704956,0.107025146,0.026153564,0.556488037,0.074020386,-21.51012802,-21.16537476,-16.3218689,-17.56552124,0,0,0,0,0,2791.33,2791.33,2791.33,0,4,27,93.56,72.2,249.07
2016/3/7 12:00,80.77432251,79.98704529,91.01634216,84.79515076,0.094700284,0.088432312,0.354560852,0.129203796,-15.22123528,-15.43325806,-11.04397583,-13.51345825,0.001108299,0,0.00533415,0.002061948,0,1769.4,1769.4,2368.97,0,2.667,12,52.58,47.23,243.66
2016/3/9 9:00,89.26485443,90.08578491,93.59408569,91.29208374,0.233773127,0,0.937011719,0.463424683,-15.36108017,-15.73922729,-10.67391968,-12.70626831,3.35E-05,0,0.000290653,0,0,1398.19,1251.3,2575.9,1,1.333,5,44.01,42.1,214.04
2016/3/9 12:00,92.52802277,93.39282227,95.68322754,94.56835938,0.374845713,0.210540771,0.919158936,0.834609985,-15.45006657,-15.91461182,-10.77154541,-11.98565674,0,0,0,0,0,1816.52,1533.18,2759.66,1,2,7,61.24,57.99,214.45
2016/3/18 6:00,75.32267761,76.9962616,83.01506042,78.58439636,0.058189817,0.003051758,0.217964172,0.100353241,-18.8821373,-19.49685669,-15.56350708,-16.36758423,4.45E-05,0,0.000385895,0,0,472.34,490.12,520.24,1,2.333,9,45.6,31.19,249.07
2016/3/18 9:00,82.12141418,83.39251709,89.57244873,86.40350342,0.091416255,0.030502319,0.273162842,0.226402283,-21.86861038,-22.53453064,-18.15403748,-20.87864685,0.000137109,0,0.000759755,0,0,1104.78,1040.64,2337.61,1,1.667,6,62.75,44.18,248.62
2016/3/23 9:00,84.45600891,84.42999268,87.07171631,85.22613525,0.208962545,0.182832718,0.722383499,0.222856522,-9.114131927,-9.844818115,-2.877532959,-8.896331787,0,0,0,0,0,2128.97,2197.14,3125.47,1,1.667,6,136.74,132.93,249.07
2016/3/23 12:00,87.18441772,86.22134399,91.20742798,90.15689087,0.267160892,0.160025552,0.641287744,0.459830225,-10.5310297,-11.23129272,-5.602020264,-9.971405029,0,0,0,0,0,3099.84,3207.44,3723.38,1,1.667,6,32.83,25.92,236.76
2016/4/4 6:00,73.23900604,71.69099426,86.12117004,84.79646301,0.037887573,0,0.155708313,0.040737152,-0.824540854,0.151763916,1.031890869,0.808258057,0,0,0,0,0,419.38,382.64,799.18,1,1,4,27.18,23.58,200.64
2016/4/12 9:00,78.9704895,84.37348938,88.26899719,85.64741516,0.432032257,0.198226929,0.994827271,0.956283569,0.096805148,-0.293914795,2.91104126,0.845001221,0.005581631,0.00024261,0.020113774,0.011789612,0,3332.21,3083.21,5008.52,1,2,7,55.68,56.09,238.93
2016/4/14 9:00,68.91235352,68.24850464,77.73458862,72.85128784,0.326585561,0.020935059,0.991836548,0.881195068,-3.49507308,-3.567962646,1.125152588,-0.860198975,0.007016937,0,0.049411319,0.000872649,0,1605.84,1637.8,2503.85,1,4.333,32,92.62,82.39,249.07
2016/4/17 9:00,78.71754456,77.86988831,83.41944885,81.03663635,0.202480733,0.092346191,0.62298584,0.27293396,-4.019080162,-3.733734131,-0.317840576,-1.097625732,0.000234566,0,0.002034591,0,0,432.34,432.34,597.16,1,2,7,80.02,66.66,248.84
2016/4/24 9:00,73.11261749,74.34753418,77.53088379,74.83972168,0.350223303,0.245566666,0.775534928,0.668952286,2.039594889,2.581695557,6.436187744,3.6144104,0,0,0,0,0,777.84,762.78,1591.36,1,1.667,6,36.17,25.85,248.02
2016/4/25 9:00,70.01410675,71.25634766,72.87841797,72.28076172,0.151899546,0,0.583084106,0.321258545,4.788496017,5.475494385,7.268585205,6.757720947,0,0,0,0,0,1255.45,1212.18,2019.91,1,1.667,6,61.97,52.38,249.07
2016/11/3 9:00,86.97064972,87.85191345,89.35362244,88.91514587,0.138292104,0.026519775,0.755386353,0.10244751,-11.51536369,-11.49111938,-9.644256592,-10.74893188,0.000243594,0,0.0014611,5.01E-05,0,4901.86,4903.65,7476.93,1,3.667,22,83.56,71.38,249.07
2016/12/7 9:00,75.38082886,74.62556458,84.095047,76.86384583,0,0,0,0,-26.5428524,-25.17607117,-21.62773132,-22.93803406,0,0,0,0,0,3799.81,3861.65,5918.03,1,2,7,62.08,57.68,222.35
2016/12/7 15:00,74.60808563,72.87390137,83.52062988,76.76818848,0,0,0,0,-26.4260025,-25.81155396,-21.75222778,-23.50662231,0,0,0,0,0,6222.54,5714.29,9180.85,1,2.667,12,93.76,81.41,249.07
2016/12/9 6:00,77.87394714,76.89253235,83.25190735,81.46846008,0.02497228,0.007026672,0.141899109,0.01506424,-27.64937019,-23.46176147,-21.29281616,-23.17904663,0,0,0,0,0,1270.18,1270.18,1270.18,0,3.333,18,80.22,47.25,248.84
2016/12/9 15:00,73.22251129,73.38749695,79.01713562,77.41630554,0.014569176,0,0.128070831,0,-25.5623436,-21.69195557,-18.59234619,-19.87017822,0,0,0,0,0,1480.84,1607.93,1907.77,0,3.667,22,27.81,22.01,206.74
2016/12/20 9:00,89.63711548,90.04455566,95.15856934,93.10778809,0.274042755,0.120574951,0.895431519,0.421707153,-16.46554565,-16.61953735,-11.67202759,-14.1078186,0.000692936,0,0.00509643,0.000385917,0,11444.11,12173.08,17632.9,1,1.333,5,54.91,43.05,248.96
2017/1/2 9:00,51.04892349,51.84107971,56.06080627,55.04493713,0.041461945,0.010009766,0.207000732,0.047622681,-8.340830803,-7.521087646,-3.080657959,-7.077972412,0,0,0,0,0,2070.88,2070.88,2070.88,0,1.667,6,47.53,42.06,221.27
2017/1/18 15:00,104.1595459,104.0185699,112.0517731,107.0544586,0.261784881,0.218826294,0.686264038,0.348983765,-39.49619675,-40.40534973,-32.64118958,-38.81306458,0,0,0,0,0,3011.17,3095.89,3867.73,0,3.333,18,59.25,44.46,248.16
2017/3/1 12:00,80.159729,77.83854675,88.9962616,87.66618347,0.142215177,0.106671512,0.372258365,0.245877445,-23.58332634,-24.06671143,-20.44500732,-22.02484131,5.59E-05,0,0.000290653,0,0,2679.9,2679.9,2712.24,1,4.667,39,81.48,76.22,246.68
2017/3/27 6:00,78.82058716,77.33596802,84.13699341,80.58377075,0.008075714,0,0.070674896,0,-13.56714916,-13.79208374,-10.79696655,-12.38119507,0,0,0,0,0,944.1,748.13,1927.72,1,4.667,39,70.6,62.21,249.07
2017/3/27 9:00,83.71348572,84.20825195,86.80957031,84.97253418,0.02340338,0,0.078361511,0.064043045,-17.25018311,-16.82452393,-14.65594482,-16.33099365,0,0,0,0,0,3820.17,3820.17,3828.37,1,5.667,67,101.93,82.12,249.07
2017/4/9 9:00,83.25739288,83.51881409,86.91371155,85.99195862,0.013504241,0.00253582,0.050009727,0.024377823,-7.410424232,-8.037078857,-3.155487061,-5.793304443,0,0,0,0,0,2197.56,2210.98,2690.9,1,2.667,12,90.83,85.11,249.07
2017/4/12 9:00,64.24482727,61.13301086,75.97773743,67.02461243,0.052151576,0.059482574,0.138259888,0.074417114,-3.164988279,-3.421051025,-1.118255615,-2.076568604,0,0,0,0,0,1688.84,1408.04,3072.24,1,1,4,31.34,27.21,186.84
2017/4/14 9:00,72.57626343,74.08638,76.73066711,74.44624329,0,0,0,0,-3.011294842,-2.539276123,-1.540374756,-2.108795166,0,0,0,0,0,1237.13,1242.57,1693.39,1,2,7,73.89,68.5,228.44
2017/4/16 9:00,72.00011444,72.11334229,77.5647583,73.37408447,0.312825531,0.030136108,0.930648804,0.859085083,-4.611772537,-4.886199951,-1.160369873,-4.211273193,0.002761089,0.000179512,0.012849458,0.00290852,0,2134.36,2098.63,2579.36,1,1,4,30.16,16.36,243.03
2017/4/19 9:00,60.44308853,60.48594666,69.86289978,64.15000916,0,0,0,0,-4.811682701,-5.021942139,-1.917938232,-4.480560303,0,0,0,0,0,1964.08,1880.17,2737.85,1,1.333,5,52.63,34.75,248.62
2017/4/20 6:00,52.65800476,55.05155945,59.69999695,57.33720398,0,0,0,0,-3.570431232,-3.518157959,-1.433563232,-2.791595459,0,0,0,0,0,3621.45,3611.72,3791.31,1,4,27,39.15,21.86,217.43
2017/4/23 9:00,67.16551208,68.62197876,71.0116272,69.73208618,0.02630255,0,0.080595016,0.060007095,-1.400468588,-0.459197998,-0.001190186,-0.137786865,0,0,0,0,0,597.34,597.34,1029.8,1,4.333,32,89.99,73.86,249.07
2017/9/8 9:00,80.54592133,80.36930847,83.76701355,82.65226746,0.347761214,0.245179772,0.853730798,0.542390466,4.979671955,4.493743896,6.445770264,6.294769287,0,0,0,0,0,259.34,222.28,529.96,1,5,48,101.06,80.16,249.07
2017/9/14 12:00,74.50954437,73.84637451,80.68548584,75.69476318,0.234030277,0.094895542,0.784897983,0.413636386,6.619849205,6.858184814,8.325592041,7.734161377,0.000201583,0,0.001166802,0,0,2491.81,2284.67,3313.05,1,4,27,64.48,60.15,247.7
2017/9/16 6:00,66.44403839,65.81838989,70.5617981,67.61221313,0.085604347,0.017791748,0.363708496,0.165931702,8.014842033,7.772857666,9.735748291,9.011627197,0,0,0,0,0,2844.66,2848.48,4482.84,0,3.333,18,41.08,30.96,219.42
2017/9/28 6:00,77.58217621,78.00239563,83.62031555,79.74873352,0.276229978,0.241345003,0.565960467,0.349407762,4.489986897,4.418731689,6.622650146,5.290985107,0.021163135,0.000178814,0.067090616,0.057084486,0,4941.29,4714.54,6557.77,0,6.667,111,110.46,102.36,249.07
2017/10/16 9:00,70.96302032,71.53620911,85.7759552,79.79206848,0.375883311,0.162231445,0.994827271,0.916000366,-3.260087729,-2.942108154,-1.469940186,-2.35458374,0.005156551,0,0.024737325,0.009276439,0,4942.6,4825.6,6661.67,1,1.667,6,29.78,28.72,93.95
2017/11/21 6:00,87.52688599,91.66914368,98.60517883,98.39082336,0.096517771,0,0.450424194,0.045227051,-30.2154007,-28.88304138,-26.64646912,-27.93528748,0,0,0,0,0,4223.83,4220.84,5721.84,0,4.667,39,99.26,83.77,249.07
2018/3/25 6:00,71.85042572,71.39576721,74.1174469,72.97047424,0,0,0,0,-12.53947926,-12.47750854,-9.530609131,-11.740448,0,0,0,0,0,1487.68,1282.8,2421.23,1,3,15,80.95,67.38,248.55
2018/3/25 9:00,75.17726135,74.56994629,81.6854248,75.97814941,0,0,0,0,-15.15322685,-14.94363403,-13.01296997,-14.61795044,0,0,0,0,0,3345.34,3286.56,4300.32,1,3.333,18,77.94,62.08,244.27
2018/3/25 12:00,75.38624573,77.32325745,84.98780823,78.86134338,0,0,0,0,-16.56190681,-16.04385376,-14.6468811,-15.22024536,0,0,0,0,0,1799.05,2028.47,2327.43,1,2,7,39.83,33.93,218.02
2018/3/26 12:00,73.62020874,78.61988831,87.95631409,81.53297424,0,0,0,0,-16.33318138,-15.26602173,-12.24136353,-14.62564087,6.72E-05,0,0.000628643,0,0,1493.26,1353.04,2567,1,1.333,5,49.75,40.19,247.82
2018/4/4 12:00,77.93336487,78.8309021,83.63729858,81.35140991,0.044347126,0.015193939,0.126644135,0.09040451,-15.86574936,-16.08508301,-13.83105469,-15.4163208,0.0034846,0.000483124,0.010750256,0.009871554,0,2080.37,2205.58,3243.45,1,1.667,6,33.75,25.41,246.22
2018/4/10 6:00,64.92636108,66.95018005,70.71092224,67.90354919,0.002268791,0,0.015174627,0.002041101,-0.082258433,-0.357391357,3.48928833,0.602325439,0,0,0,0,0,862.86,949.62,1090.78,1,4,27,60.52,56.06,239.45
2018/4/12 9:00,80.87304688,81.68847656,84.54418945,83.37402344,0.102803044,0.062841967,0.400648683,0.161810473,-1.383568645,-1.724090576,2.384063721,-0.775482178,0,0,0,0,0,494.07,494.07,494.07,1,1.333,5,35.21,32.98,188.07
2018/8/26 9:00,79.01128387,78.48825073,85.90817261,82.35983276,0.106991239,0.05480957,0.3279953,0.158233643,7.190941811,7.14956665,8.148834229,8.039337158,0,0,0,0,0,6319.98,5446.16,12021.16,1,4.667,39,97.6,41.24,249.07
2018/9/10 12:00,79.86050415,79.93688965,83.99060059,82.73254395,0.001569086,0,0.014121771,0,1.823584676,1.5340271,3.513580322,2.474884033,0,0,0,0,0,2095.17,1814.75,3473.16,1,2.667,12,59.45,34.29,238.26
2018/9/29 9:00,70.82331848,70.34051514,76.41790771,72.18060303,0,0,0,0,0.527821839,1.304229736,3.036407471,1.832061768,0,0,0,0,0,4095.44,4229.62,5626.09,1,2,7,89.27,77.94,249.07
2018/10/1 12:00,50.52870178,53.109375,58.81738281,56.82568359,0,0,0,0,-1.504513264,-1.301727295,1.632354736,-0.288665771,0,0,0,0,0,3560,3501.88,4884.46,1,3.667,22,70.54,64.14,247.59
2018/11/5 6:00,59.65785217,54.21557617,88.06030273,78.28393555,0.00591098,0,0.05051136,0.000152588,-16.32131958,-15.35354614,-13.51980591,-13.80007935,0,0,0,0,0,5393.68,5172.54,8526.81,0,5,48,105.65,100.61,230.27
2019/2/1 6:00,78.03093719,78.17492676,85.49035645,83.1607666,0,0,0,0,-25.86808586,-24.69924927,-20.15774536,-22.30715942,0,0,0,0,0,1804.1,1898.88,2253.51,0,3.333,18,54.68,45.85,248.73
2019/2/1 9:00,80.44780731,82.09884644,90.31710815,86.03878784,0.003440168,0,0.030961514,0,-25.53604317,-24.22660828,-19.70927429,-21.79789734,0,0,0,0,0,5461.37,5190.83,7129.48,1,2.333,9,51.43,38.63,239.45
2019/4/1 9:00,63.88198471,64.18727112,68.73512268,66.06910706,0,0,0,0,-1.587290406,-1.80770874,0.064971924,-1.172454834,0,0,0,0,0,3215.32,2989.31,4893.31,1,2.667,12,54.93,51.47,213.55
2019/4/1 12:00,62.71967316,63.49295044,68.759552,64.97927856,0.000844399,0,0.007599592,0,-0.732160807,-0.7449646,1.171295166,-0.204864502,0,0,0,0,0,2227.67,2249.31,3396,1,2,7,44.37,40.67,216.67
2019/4/5 9:00,59.74504852,56.04626465,77.39587402,72.1541748,0.124666005,0,0.523269653,0.206665039,-7.179494381,-7.303314209,-2.843109131,-5.702728271,0,0,0,0,0,309.79,302.54,578.87,1,1.667,6,33.05,25.31,238.56
2019/4/5 12:00,63.88671112,60.60795593,85.14311218,79.65678406,0.055032518,0.021194458,0.220993042,0.054523468,-10.10550594,-10.04037476,-4.860443115,-7.921478271,0,0,0,0,0,835.11,835.11,1163.37,1,2.667,12,38.76,21.75,189.51
2019/4/15 9:00,78.39039612,77.78443909,81.48268127,80.10426331,0.224394053,0.182006836,0.564926147,0.267974854,-0.035769992,-0.216094971,1.086883545,0.822418213,0,0,0,0,0,1586.39,1586.39,1586.39,1,2.333,9,33.55,25.01,223.54
2019/4/25 9:00,69.21681213,67.55006409,76.15211487,75.76490784,0.271799713,0.024276733,0.877822876,0.60295105,-3.273515463,-3.326263428,-0.216156006,-2.843109131,0,0,0,0,0,2303.68,2240.6,3241.17,1,1.667,6,75.58,79.04,227.41
2019/4/27 9:00,52.18687057,53.70195007,59.14286804,57.34599304,0,0,0,0,-2.86612606,-2.553436279,-0.636077881,-1.144256592,0,0,0,0,0,5195.78,5282.36,6286.99,1,1.667,6,97.58,86.99,239.69
2019/4/28 9:00,50.97141266,49.99685669,58.68362427,54.25296021,0,0,0,0,-1.482832193,-1.731658936,0.594696045,-1.593597412,0,0,0,0,0,489.62,483.23,780.75,1,0.333,2,49.99,42.97,224.48
